"ID","URL","PDF","Country","Province","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"CTRI/2020/05/025156","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43590",NA,"India","New Delhi","2020-May",NA,"Not Recruiting","Randomised","Open-Label",NA,"Confirmed","Mild","Unclear","Viral Load or Clearance","Alternative therapy, SOC",60
"CTRI/2020/04/024882","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42899",NA,"India","Haryana","2020-Apr",NA,"Not Recruiting","Non-Randomised","Unspecified",NA,"Confirmed","Mild/Moderate","Unclear","Hospital Discharge","Alternative therapy, SOC",60
"IRCT20081019001369N2","http://en.irct.ir/trial/46868",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,NA,NA,"Outpatient","Clinical Improvement Score (Any), Fever, C-Reactive Protein","Alternative therapy, SOC",40
"IRCT20200316046792N1","http://en.irct.ir/trial/46554",NA,"Iran","Tehran","2020-Mar","2020-May","Completed","Randomised","Double",3,"Confirmed",NA,"Hospital","Mortality, Hospitalization, Cough, Fever, Treatment-emergent Adverse Events, Respiratory Rate","Alternative therapy, SOC",150
"IRCT20081019001369N3","http://en.irct.ir/trial/46978",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,NA,NA,"Outpatient","Clinical Improvement Score (Any), Fever, C-Reactive Protein","Alternative therapy, SOC",40
"IRCT20200324046851N1","http://en.irct.ir/trial/46712",NA,"Iran","East Azarbaijan","2020-Apr","2020-Apr","Completed","Non-Randomised","Double",2,NA,NA,"ICU","Viral Load or Clearance","Alternative therapy, SOC",86
"IRCT20200509047373N1","http://en.irct.ir/trial/48001",NA,"Iran","Fars","2020-May","2020-Aug","Not Recruiting","Randomised","Double",2,"Confirmed","Moderate","Hospital","Hospitalization, Hospital Discharge, Fever, SpO2","Alternative therapy, SOC",60
"IRCT20200415047089N1","http://en.irct.ir/trial/47234",NA,"Iran","Markazi","2020-Apr","2020-May","Completed","Randomised","Single",0,NA,NA,"Outpatient","Hospitalization, Other Mild Symptoms","Alternative therapy, SOC",100
"IRCT20200406046965N1","http://en.irct.ir/trial/46958",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,NA,NA,"Outpatient","Cough, Fever, Dyspnea, Other Mild Symptoms, C-Reactive Protein","Alternative therapy, SOC",40
"CTRI/2020/05/025088","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43555",NA,"India","New Delhi","2020-Sep",NA,"Not Recruiting","Randomised","Open-Label",NA,"Healthy","None","Healthy Unexposed, Healthy Exposed",NA,"Alternative therapy, SOC",1200
"IRCT20200404046934N1","http://en.irct.ir/trial/46913",NA,"Iran","Qom","2020-Apr","2020-Apr","Completed","Randomised","Triple",2,NA,NA,"Unclear","Fever, Blood Pressure, Respiratory Rate","Alternative therapy, SOC",130
"CTRI/2020/05/025161","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43442",NA,"India","New Delhi","2020-May",NA,"Not Recruiting","Randomised","Unspecified",NA,"Confirmed","Mild/Moderate","Hospital","Hospital Discharge, Cough, Fever, Dyspnea","Alternative therapy, SOC",120
"IRCT20160131026298N3","http://en.irct.ir/trial/47019",NA,"Iran","Tehran","2020-Apr","2020-May","Completed","Randomised","Double",2,"Confirmed","Unclear","Unclear","Cough, Dyspnea, Radiographic Findings, Quality of Life","Alternative therapy, SOC",80
"CTRI/2020/05/024969","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43393",NA,"India","Delhi","2020-Jan",NA,"Not Recruiting","Randomised","Open-Label",NA,"Confirmed","Unclear","Unclear","Mortality","Alternative therapy, SOC",100
"IRCT20171213037866N2","http://en.irct.ir/trial/47684",NA,"Iran","Semnan","2020-May","2020-Aug","Recruiting","Randomised","Single",2,"Confirmed","Unclear","Unclear","Hospital Discharge, Radiographic Findings","Alternative therapy, SOC",68
"IRCT20200404046933N1","http://en.irct.ir/trial/46893",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Double",2,NA,NA,"Outpatient","Clinical Improvement Score (Any), C-Reactive Protein","Alternative therapy, SOC",40
"IRCT20200404046937N1","http://en.irct.ir/trial/46903",NA,"Iran","Tehran","2020-Apr","2020-Jun","Recruiting","Randomised","Double",2,NA,NA,"Hospital","Viral Load or Clearance, Cough, Fever, Dyspnea, C-Reactive Protein, Radiographic Findings","Alternative therapy, SOC",60
"IRCT20200115046144N2","http://en.irct.ir/trial/47645",NA,"Iran","Semnan","2020-May","2020-Nov","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Other Mild Symptoms","Alternative therapy, SOC",40
"IRCT20200404046937N2","http://en.irct.ir/trial/47016",NA,"Iran","Tehran","2020-Apr","2020-Jun","Recruiting","Randomised","Double",2,NA,NA,"Hospital","Viral Load or Clearance, Cough, Fever, C-Reactive Protein, Radiographic Findings","Alternative therapy, SOC",60
"IRCT20200416047104N1","http://en.irct.ir/trial/47251",NA,"Iran","Tehran","2020-Apr","2020-Jun","Recruiting","Randomised","Double",2,NA,NA,"Hospital","Mortality, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Cough, Dyspnea, Other Mild Symptoms, C-Reactive Protein, Ferritin, Creatinine Phosphokinase, LDH, Blood Pressure, Respiratory Rate","Alternative therapy, SOC",66
"IRCT20200326046868N1","http://en.irct.ir/trial/47934",NA,"Iran","Khuzestan","2020-May","2020-Jun","Recruiting","Randomised","Triple",2,"Confirmed","Unclear","Unclear","Platelet Count","Alternative therapy, SOC",88
"CTRI/2020/05/025171","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43487",NA,"India","Delhi","2020-May",NA,"Not Recruiting","Randomised","Open-Label",NA,"Healthy","None","Healthy Unexposed, Healthy Exposed",NA,"Alternative therapy, SOC",50000
"CTRI/2020/05/025178","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43557",NA,"India","Delhi","2020-May",NA,"Not Recruiting","Randomised","Open-Label",NA,"Healthy","Unclear","Healthy Exposed",NA,"Alternative therapy, SOC",140
"ISRCTN13311119","http://isrctn.com/ISRCTN13311119",NA,"India","New Delhi","2020-Apr",NA,"Recruiting","Randomised","Open-Label",NA,"Confirmed","Mild/Moderate","Outpatient",NA,"Alternative therapy, SOC",116
"NCT04394208","https://ClinicalTrials.gov/show/NCT04394208",NA,"Egypt","Cairo","2020-May","2020-Aug","Not Recruiting","Randomised","Double",2,"Confirmed","Mild/Moderate/Severe","Hospital","Hospitalization, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Adverse Events","Alternative therapy, SOC",50
"IRCT20080901001165N48","http://en.irct.ir/trial/47318",NA,"Iran","Tehran","2020-Apr","2020-Jul","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Cough, Fever","Alternative therapy, SOC",100
"NCT04363541","https://ClinicalTrials.gov/show/NCT04363541",NA,"Mexico","Mexico","2020-Apr","2020-Sep","Not Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","ICU Admission, Hospitalization","Alternative therapy, SOC",298
"IRCT20180923041093N5","http://en.irct.ir/trial/47018",NA,"Iran","Tehran","2020-Apr","2020-May","Completed","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, Hospitalization, Cough, Fever, Other Mild Symptoms, C-Reactive Protein, Respiratory Rate, Radiographic Findings, Anxiety","Alternative therapy, SOC",60
"CTRI/2020/05/025093","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43539",NA,"India","New Delhi","2020-Nov",NA,"Not Recruiting","Randomised","Open-Label",NA,"Healthy","None","Healthy Unexposed, Healthy Exposed",NA,"Alternative therapy, SOC",1200
"IRCT20081011001323N25","http://en.irct.ir/trial/47935",NA,"Iran","Tehran","2020-May","2020-Dec","Recruiting","Randomised","Open-Label",2,"Confirmed","Moderate/Severe","Hospital","Radiographic Findings","Alternative therapy, SOC",80
"CTRI/2020/04/024883","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43168",NA,"India","New Delhi","2020-Apr",NA,"Recruiting","Randomised","Single",NA,"Confirmed","Unclear","Hospital",NA,"Alternative therapy, SOC",112
"IRCT20200516047462N1","http://en.irct.ir/trial/48141",NA,"Iran","Tehran","2020-May","2020-Jun","Recruiting","Randomised","Double",2,"Suspected","Moderate","Outpatient","Cough, Dyspnea","Alternative therapy + Other, SOC",50
"NCT04362111","https://ClinicalTrials.gov/show/NCT04362111",NA,"United States","Alabama","2020-Apr","2020-Jul","Not Recruiting","Randomised","Triple",2,NA,NA,"Hospital","Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, D-Dimer, LDH","Anakinra, SOC",20
"EUCTR2020-001734-36-FR","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001734-36",NA,"France","Paris","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2","Anakinra, SOC",240
"NCT04366232","https://ClinicalTrials.gov/show/NCT04366232",NA,"France","Paris","2020-Apr","2020-Aug","Not Recruiting","Randomised","Open-Label",3,NA,NA,"Hospital","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA)","Anakinra with/without Ruxolitinib, SOC",54
"NCT04366232","https://ClinicalTrials.gov/show/NCT04366232",NA,"France","Var","2020-Apr","2020-Aug","Not Recruiting","Randomised","Open-Label",3,NA,NA,"Hospital","Mortality, ICU Admission, Organ Failure or Dysfunction (SOFA)","Anakinra with/without Ruxolitinib, SOC",54
"NCT04389840","https://ClinicalTrials.gov/show/NCT04389840",NA,"United States","North Carolina","2020-May","2021-Feb","Not Recruiting","Randomised","Quadruple",2,"Confirmed","Severe","Hospital","Mortality, Invasive Mechanical Ventilation or ECMO","Anticoagulants, SOC",524
"CHICTR2000030701","http://www.chictr.org.cn/showproj.aspx?proj=50795",NA,"China","Guangdong","2020-Mar","2020-Sep","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Mixed","Hospital","Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, Respiratory Rate","Anticoagulants, SOC",60
"CHICTR2000030700","http://www.chictr.org.cn/showproj.aspx?proj=50786",NA,"China","Hubei","2020-Mar","2020-Sep","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Mixed","Hospital","Clinical Improvement Score (Any), Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, Respiratory Rate","Anticoagulants, SOC",60
"NCT04372589","https://clinicaltrials.gov/show/NCT04372589",NA,"Canada","Ottawa","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",2,"Confirmed",NA,"Hospital","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Cardiac Outcome (Unspecified)","Anticoagulants, SOC",3000
"NCT04352400","https://ClinicalTrials.gov/show/NCT04352400",NA,"Italy","Padova","2020-Apr","2021-Dec","Not Recruiting","Randomised","Double",2,NA,NA,"Hospital","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), PaO2-FiO2, Cardiac Outcome (Unspecified)","Anticoagulants, SOC",256
"KCT0005003","http://cris.nih.go.kr/cris/en/search/search_result_st01.jsp?seq=16635",NA,"South Korea","Seoul","2020-May",NA,"Not Recruiting","Randomised","Open-Label",NA,"Confirmed","Moderate/Severe","Hospital","Hospital Discharge, Clinical Improvement Score (Any)","Anticoagulants, SOC",84
"ACTRN12620000517976","https://anzctr.org.au/ACTRN12620000517976.aspx",NA,"Australia","Canberra","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",NA,"Confirmed Or Suspected","Severe","Hospital",NA,"Anticoagulants, SOC",172
"NCT04332666","https://ClinicalTrials.gov/show/NCT04332666",NA,"Belgium","Brussels","2020-Apr","2020-May","Not Recruiting","Randomised","Triple",2,"Confirmed Or Suspected",NA,"ICU","ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Serious Adverse Events, IL-1, IL-2, IL-6, IL-7, IL-8, IL-10, Tumor Necrosis Factor (Any), Interferon (Any), Angiotensins, PaO2-FiO2, Radiographic Findings","Antihypertensive, SOC",60
"NCT04375124","https://ClinicalTrials.gov/show/NCT04375124",NA,"Turkey","Istanbul","2020-May","2020-Aug","Recruiting","Non-Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Mortality","Antihypertensive, SOC",20
"NCT04365309","https://ClinicalTrials.gov/show/NCT04365309",NA,"China","Shaanxi","2020-Apr","2020-Apr","Recruiting","Randomised","Open-Label",2,NA,NA,"Unclear",NA,"Antihypertensive, SOC",128
"NCT04354389","https://ClinicalTrials.gov/show/NCT04354389",NA,"Italy","Milano","2020-Apr","2020-Jun","Not Recruiting","Randomised","Triple",2,NA,NA,"Hospital","Mortality, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance","Antivirals, SOC",82
"NCT04354389","https://ClinicalTrials.gov/show/NCT04354389",NA,"Italy","Modena","2020-Apr","2020-Jun","Not Recruiting","Randomised","Triple",2,NA,NA,"Hospital","Mortality, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance","Antivirals, SOC",82
"NCT04381884","https://ClinicalTrials.gov/show/NCT04381884",NA,"Argentina","Ciudad De Buenos Aires","2020-May","2020-Jun","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Viral Load or Clearance, Adverse Events, Antibodies","Ivermectin, SOC",45
"NCT04390022","https://ClinicalTrials.gov/show/NCT04390022",NA,"Spain","Navarra","2020-May","2020-Aug","Recruiting","Randomised","Double",2,"Confirmed","Unclear","Outpatient","Viral Load or Clearance, Cough, Fever, Adverse Events, IgG, IgM or IgA, CD4, CD8","Ivermectin, SOC",24
"CTRI/2020/05/025068","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43449",NA,"India","New Delhi","2020-Jul",NA,"Not Recruiting","Randomised","Open-Label",NA,"Confirmed","Unclear","Hospital","Viral Load or Clearance","Ivermectin, SOC",50
"CTRI/2020/04/024858","http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43236",NA,"India","Delhi","2020-Apr",NA,"Not Recruiting","Non-Randomised","Open-Label",NA,"Confirmed","Unclear","Hospital","Viral Load or Clearance","Ivermectin, SOC",50
"NCT04392713","https://clinicaltrials.gov/show/NCT04392713",NA,"Pakistan","Islamabad","2020-May",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","None/Mild/Moderate",NA,NA,"Ivermectin, SOC",100
"NCT04392427","https://ClinicalTrials.gov/show/NCT04392427",NA,"Egypt","Cairo","2020-May","2022-May","Not Recruiting","Randomised","Single",2,"Confirmed","Unclear","Unclear",NA,"Ivermectin + Antivirals, SOC",100
"NCT04394117","https://ClinicalTrials.gov/show/NCT04394117",NA,"Australia","New South Wales","2020-May","2021-Jan","Not Recruiting","Randomised","Single",2,"Confirmed","Unclear","Outpatient, Hospital","Mortality, ICU Admission, Renal Outcome (Unspecified)","ARBs, SOC",605
"NCT04364893","https://ClinicalTrials.gov/show/NCT04364893",NA,"Brazil","Brasilia","2020-Apr","2020-Oct","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Cardiac Outcome (Unspecified)","ARBs + ACEi, SOC",500
"NCT04381962","https://ClinicalTrials.gov/show/NCT04381962",NA,"United Kingdom","Oxford","2020-May","2020-Sep","Not Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Unclear","Outpatient","Mortality, Pneumonia or ARDS","AZT, SOC",800
"NCT04369365","https://ClinicalTrials.gov/show/NCT04369365",NA,"Austria","Vienna","2020-Apr","2020-Aug","Recruiting","Randomised","Single",2,NA,NA,"Outpatient","Adverse Events","AZT, SOC",200
"2020-001752-17","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001752-17/FR/",NA,"France","Paris","2020-Apr",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Mild/Moderate","Outpatient","Hospitalization, Viral Load or Clearance, Antibodies","AZT, SOC",NA
"EUCTR2020-001740-26-GB","https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001740-26",NA,"United Kingdom","London","2020-Apr",NA,"Not Recruiting","Randomised","Open-Label",2,"Suspected","Unclear","Outpatient","Mortality, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Adverse Events","AZT, SOC",800
"NCT04371107","https://ClinicalTrials.gov/show/NCT04371107",NA,"France","Paris","2020-May","2020-Jun","Not Recruiting","Randomised","Open-Label",2,NA,NA,"Outpatient",NA,"AZT, SOC",64
"NCT04380376","https://ClinicalTrials.gov/show/NCT04380376",NA,"Russia","Moscow","2020-May","2020-Oct","Recruiting","Non-Randomised","Single",2,"Confirmed Or Suspected","Moderate/Severe","Unclear","C-Reactive Protein, IL-6, Lymphocyte Count, D-Dimer","Chemotherapy, SOC",60
"NCT04355143","https://ClinicalTrials.gov/show/NCT04355143",NA,"United States","California","2020-Apr","2021-Apr","Recruiting","Randomised","Open-Label",2,NA,NA,"Unclear","Mortality, ICU Admission, Hospitalization, Visits or Returns to Emergency Department, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, D-Dimer, Troponin, Cardiac Outcome (Unspecified)","Colchicine, SOC",150
"NCT04322565","https://ClinicalTrials.gov/show/NCT04322565",NA,"Italy","Parma","2020-Mar","2020-Jun","Recruiting","Randomised","Open-Label",2,"Confirmed",NA,"Outpatient","Mortality, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Fever","Colchicine, SOC",310
"NCT04363437","https://ClinicalTrials.gov/show/NCT04363437",NA,"United States","New York","2020-Apr","2020-May","Recruiting","Randomised","Open-Label",2,NA,NA,"Hospital","Mortality, Non-invasive Ventilation, C-Reactive Protein, Troponin","Colchicine, SOC",70
"NCT04375202","https://ClinicalTrials.gov/show/NCT04375202",NA,"Italy","Rome","2020-May","2020-Jun","Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Hospital","Organ Failure or Dysfunction (SOFA), Ferritin, White Blood Cell Count, ALT","Colchicine, SOC",308
"NCT04328480","https://ClinicalTrials.gov/show/NCT04328480",NA,"Argentina","Santa Fe","2020-Mar","2020-Jun","Recruiting","Randomised","Open-Label",2,"Confirmed Or Suspected","Severe","Hospital","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO","Colchicine, SOC",2500
"NCT04322682","https://ClinicalTrials.gov/show/NCT04322682",NA,"United States","California","2020-Mar","2020-Sep","Recruiting","Randomised","Single",2,"Confirmed",NA,"Outpatient","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, PaO2-FiO2, Blood pH","Colchicine, SOC",6000
